budget,genres,movie_id,original_language,original_title,popularity,release_date,revenue,runtime,movie_name,vote_average,vote_count,Director,Producer,Actor_1,Actor_2,company_name
8,Fantasy|Horror|Thriller,11980,en,The Prophecy,11.818333,1995-09-01,16,98.0,The Prophecy,6.4,138,Gregory Widen,Joel Soisson,Christopher Walken,Elias Koteas,Dimension Films
65000000,Action|Adventure|Drama|Romance|Thriller,11983,en,Proof of Life,14.866901,2000-12-08,0,135.0,Proof of Life,6.0,208,Taylor Hackford,Taylor Hackford,Meg Ryan,Russell Crowe,Castle Rock Entertainment
2000000,Comedy|Crime|Drama,12079,en,Spun,6.249262,2002-06-01,0,101.0,Spun,6.6,132,Jonas Åkerlund,Danny Vinik,Jason Schwartzman,Mickey Rourke,Muse Productions
0,Action|Comedy|Crime,12085,en,Mad Money,6.847133,2008-01-17,0,104.0,Mad Money,5.9,140,Callie Khouri,,Diane Keaton,Queen Latifah,Millennium Films
8000000,Action|Thriller|Science Fiction,12088,en,Fortress,8.708229,1992-09-30,6739141,95.0,Fortress,5.7,168,Stuart Gordon,John Flock,Christopher Lambert,Kurtwood Smith,Village Roadshow Pictures
18000000,Comedy,12090,en,Just Married,18.47518,2003-01-09,101564935,95.0,Just Married,5.3,404,Shawn Levy,Robert Simonds,Ashton Kutcher,Brittany Murphy,Twentieth Century Fox Film Corporation
0,Crime|Drama,12093,sv,Lilja 4-Ever,7.759215,2002-08-23,0,109.0,Lilya 4-ever,7.7,139,Lukas Moodysson,Lars Jönsson,Oksana Akinshina,Artyom Bogucharsky,Det Danske Filminstitut
11000000,Action|Comedy|Documentary,12094,en,Jackass Number Two,11.227087,2006-09-22,72778712,95.0,Jackass Number Two,6.4,298,Jeff Tremaine,Jeff Tremaine,Johnny Knoxville,Bam Margera,Paramount Pictures
0,Action|Comedy|Crime|Mystery|Family,12096,en,The Pink Panther,25.450534,2006-01-18,0,93.0,The Pink Panther,5.6,550,Shawn Levy,Robert Simonds,Steve Martin,Kevin Kline,Columbia Pictures
115000000,Drama|Action|History|War,12100,en,Windtalkers,18.714197,2002-06-14,77628265,134.0,Windtalkers,5.8,341,John Woo,Alison R. Rosenzweig,Nicolas Cage,Adam Beach,Lion Rock Productions
50000000,Thriller,12103,en,Don't Say a Word,11.596207,2001-09-28,100020092,113.0,Don't Say a Word,6.0,220,Gary Fleder,Anne Kopelson,Michael Douglas,Sean Bean,Village Roadshow Pictures
32000000,Action|Western,12106,en,The Quick and the Dead,16.473355,1995-02-09,18552460,107.0,The Quick and the Dead,6.3,427,Sam Raimi,Joshua Donen,Sharon Stone,Gene Hackman,TriStar Pictures
84000000,Fantasy|Comedy|Romance|Science Fiction,12107,en,Nutty Professor II: The Klumps,17.783361,2000-07-27,123307945,106.0,Nutty Professor II: The Klumps,4.7,332,Peter Segal,Brian Grazer,Eddie Murphy,Janet Jackson,Imagine Entertainment
2000000,Drama|Comedy|Music,12109,en,It's All Gone Pete Tong,3.911445,2004-09-12,120620,90.0,It's All Gone Pete Tong,7.1,52,Michael Dowse,Allan Niblo,Paul Kaye,Kate Magowan,
70000000,Action|Drama|Thriller,12113,en,Body of Lies,37.507136,2008-10-10,113280098,128.0,Body of Lies,6.5,895,Ridley Scott,Donald De Line,Leonardo DiCaprio,Russell Crowe,Scott Free Productions
80000000,Drama|Mystery|Thriller,12117,en,Instinct,7.386394,1999-06-04,0,126.0,Instinct,6.2,146,Jon Turteltaub,Barbara Boyle,Anthony Hopkins,Cuba Gooding Jr.,Spyglass Entertainment
20000000,Comedy|Science Fiction,12120,en,My Stepmother is an Alien,9.455596,1988-12-09,13854000,108.0,My Stepmother is an Alien,5.3,131,Richard Benjamin,Ronald Parker,Dan Aykroyd,Kim Basinger,Weintraub Entertainment Group
50000000,Action|Drama|Science Fiction|Thriller,12123,en,Chain Reaction,20.58862,1996-08-02,60209334,107.0,Chain Reaction,5.3,284,Andrew Davis,Andrew Davis,Keanu Reeves,Morgan Freeman,Twentieth Century Fox Film Corporation
65000000,Comedy,12133,en,Step Brothers,22.977983,2008-07-25,128107642,98.0,Step Brothers,6.5,1062,Adam McKay,Jimmy Miller,Will Ferrell,John C. Reilly,Columbia Pictures
62000000,Action|Adventure|Comedy|Thriller|Crime,12138,en,3000 Miles to Graceland,11.262655,2001-02-23,18720175,125.0,3000 Miles to Graceland,5.8,178,Demian Lichtenstein,Richard Spero,Kurt Russell,Kevin Costner,Franchise Pictures
20000000,Action|Fantasy|Horror|Thriller,12142,en,Alone in the Dark,9.292987,2005-01-28,10442808,96.0,Alone in the Dark,3.1,173,Uwe Boll,Shawn Williamson,Christian Slater,Tara Reid,Boll Kino Beteiligungs GmbH & Co. KG
12300000,Animation|Adventure|Family,12144,en,The Land Before Time,28.670193,1988-11-18,84460846,69.0,The Land Before Time,7.0,640,Don Bluth,Don Bluth,Gabriel Damon,Candace Hutson,Lucasfilm
11000000,Drama|Thriller|Crime,12149,en,Frailty,16.003958,2001-11-17,13110448,100.0,Frailty,7.0,334,Bill Paxton,Corey Sienega,Bill Paxton,Matthew McConaughey,Cinerenta Medienbeteiligungs KG
19000000,Drama|Crime|Mystery,12150,en,Sea of Love,11.47316,1989-09-15,110879513,113.0,Sea of Love,6.7,141,Harold Becker,Louis A. Stroller,Al Pacino,Ellen Barkin,Universal Pictures Corporation
37000000,Comedy,12153,en,White Chicks,28.703007,2004-06-23,113086475,109.0,White Chicks,6.3,679,Keenen Ivory Wayans,Lee R. Mayes,Shawn Wayans,Marlon Wayans,Columbia Pictures
0,Family|Comedy|Drama,12154,es,Three Men and a Baby,12.335827,1987-11-27,0,102.0,Three Men and a Baby,5.8,253,Leonard Nimoy,Robert W. Cort,Tom Selleck,Steve Guttenberg,Touchstone Pictures
200000000,Family|Fantasy|Adventure,12155,en,Alice in Wonderland,78.530105,2010-03-03,1025491110,108.0,Alice in Wonderland,6.4,4645,Tim Burton,Tom C. Peitzman,Mia Wasikowska,Johnny Depp,Walt Disney Pictures
14000000,Comedy|Horror|Romance,12158,en,Vampire in Brooklyn,6.772615,1995-10-27,19800000,100.0,Vampire in Brooklyn,4.5,111,Wes Craven,Mark Lipsky,Eddie Murphy,Angela Bassett,Paramount Pictures
85000000,Drama|Fantasy|Romance,12159,en,What Dreams May Come,21.891078,1998-10-02,71485043,113.0,What Dreams May Come,6.8,577,Vincent Ward,Stephen Deutsch,Robin Williams,Cuba Gooding Jr.,PolyGram Filmed Entertainment
63000000,Drama|Action|Western,12160,en,Wyatt Earp,13.859307,1994-06-24,25052000,191.0,Wyatt Earp,6.5,202,Lawrence Kasdan,Jim Wilson,Kevin Costner,Dennis Quaid,Tig Productions
15000000,Drama|Thriller|War,12162,en,The Hurt Locker,47.006162,2008-10-10,42000000,131.0,The Hurt Locker,7.2,1840,Kathryn Bigelow,Jenn Lee,Jeremy Renner,Anthony Mackie,Summit Entertainment
6000000,Drama|Romance,12163,en,The Wrestler,40.196514,2008-09-07,44703995,109.0,The Wrestler,7.3,1000,Darren Aronofsky,Scott Franklin,Mickey Rourke,Marisa Tomei,Saturn Films
62000000,Comedy|Romance,12177,en,The Love Guru,13.218008,2008-06-20,41819064,87.0,The Love Guru,4.3,242,Marco Schnabel,Mike Myers,Mike Myers,Jessica Alba,Paramount Pictures
9000000,Comedy|Music|Romance,12182,en,Nick and Norah's Infinite Playlist,20.452449,2008-10-03,32973937,89.0,Nick and Norah's Infinite Playlist,6.4,379,Peter Sollett,Nicole Brown,Michael Cera,Kat Dennings,Columbia Pictures
0,Comedy|Drama|Romance,12183,en,The Wendell Baker Story,1.265683,2005-08-03,0,99.0,The Wendell Baker Story,5.2,16,Andrew Wilson,Wolfgang Schamburg,Luke Wilson,Eva Mendes,
35000000,Drama,12184,en,The Other Boleyn Girl,22.939557,2008-02-28,0,115.0,The Other Boleyn Girl,6.4,477,Justin Chadwick,Alison Owen,Natalie Portman,Scarlett Johansson,Columbia Pictures
8000000,Crime|Horror|Thriller,12192,en,Pathology,9.782433,2008-04-11,0,95.0,Pathology,5.6,144,Marc Schölermann,Mark Neveldine,Milo Ventimiglia,Alyssa Milano,Lakeshore Entertainment
80000000,Comedy|Romance|Drama,12193,en,Four Christmases,19.500893,2008-11-26,163733697,88.0,Four Christmases,5.3,331,Seth Gordon,Jonathan Glickman,Vince Vaughn,Reese Witherspoon,New Line Cinema
80000000,Crime|Drama|Mystery|Thriller,12201,en,Edge of Darkness,24.657931,2010-01-29,74901339,117.0,Edge of Darkness,6.2,487,Martin Campbell,Michael Wearing,Mel Gibson,Ray Winstone,Icon Productions
0,Action|Comedy,12207,cn,醉拳二,15.046612,1994-02-03,0,102.0,The Legend of Drunken Master,7.2,242,Liu Chia-Liang,Edward Tang,Jackie Chan,Anita Mui,Paragon Films Ltd.
25000000,Action|Fantasy|Science Fiction,12211,en,Highlander: Endgame,11.782725,2000-09-01,15843608,87.0,Highlander: Endgame,4.4,104,Douglas Aarniokoski,William N. Panzer,Christopher Lambert,Bruce Payne,Davis-Panzer Productions
14000000,Horror,12212,en,Urban Legends: Final Cut,8.885017,2000-09-19,38574362,97.0,Urban Legends: Final Cut,4.4,100,John Ottman,Neal H. Moritz,Jennifer Morrison,Matthew Davis,Original Film
50000000,Comedy|Drama|Romance,12220,en,The Story of Us,6.22577,1999-10-13,58900031,95.0,The Story of Us,5.9,75,Rob Reiner,Alan Zweibel,Bruce Willis,Michelle Pfeiffer,Universal Pictures
14000000,Action|Adventure|Drama|Family,12227,en,White Fang,13.13724,1991-01-18,34793160,107.0,White Fang,6.5,135,Randal Kleiser,Marykay Powell,Klaus Maria Brandauer,Ethan Hawke,Walt Disney Pictures
2000000,History|Documentary,12228,en,Inside Deep Throat,3.980072,2005-02-11,653621,92.0,Inside Deep Throat,6.8,31,Randy Barbato,Randy Barbato,Dennis Hopper,Peter Bart,
30000000,Action|Adventure|Animation|Science Fiction|Thriller,12244,en,9,55.806402,2009-08-19,48428063,79.0,9,6.6,1262,Shane Acker,Marci Levine,Christopher Plummer,Martin Landau,Focus Films
14100000,Crime|Mystery|Thriller,12245,en,The Oxford Murders,9.318033,2008-01-18,0,107.0,The Oxford Murders,5.7,188,Álex de la Iglesia,Mariela Besuievski,Elijah Wood,John Hurt,La Fabrique de Films
18000000,History,12246,ru,Монгол,10.1449,2007-09-20,26527510,120.0,Mongol: The Rise of Genghis Khan,6.5,158,Sergei Bodrov,Sergei Bodrov,Tadanobu Asano,Sun Honglei,Kinokompaniya CTB
0,Drama|Thriller,12247,en,Shotgun Stories,5.251143,2007-10-01,0,92.0,Shotgun Stories,6.9,57,Jeff Nichols,Paul Skidmore,Michael Shannon,Glenda Pannell,Upload Films
15000000,Drama|Comedy|Romance,12257,en,Home Fries,3.033471,1998-11-25,10443316,93.0,Home Fries,4.8,32,Dean Parisot,Charles Newirth,Drew Barrymore,Catherine O'Hara,Warner Bros.
7000000,Drama,12271,en,Factory Girl,11.400229,2006-12-29,0,90.0,Factory Girl,6.2,81,George Hickenlooper,,Sienna Miller,Guy Pearce,The Weinstein Company
25000000,Action|Comedy,12277,en,Undercover Brother,6.086083,2002-05-31,41604473,86.0,Undercover Brother,5.5,112,Malcolm D. Lee,Damon Lee,Eddie Griffin,Chris Kattan,Universal Pictures
38000000,Action|Adventure|Comedy|Family|Science Fiction,12279,en,Spy Kids 3-D: Game Over,21.998734,2003-07-25,197011982,84.0,Spy Kids 3-D: Game Over,4.7,511,Robert Rodriguez,Elizabeth Avellan,Antonio Banderas,Carla Gugino,Dimension Films
500000,Crime|Drama,12281,en,Mean Creek,8.519202,2004-01-15,603943,90.0,Mean Creek,6.9,106,Jacob Aaron Estes,Hagai Shaham,Rory Culkin,,Whitewater Films
80341000,Adventure|Drama|Action,12289,zh,Chi bi,14.8375,2008-07-10,127814609,150.0,Red Cliff,7.1,205,John Woo,Qiang Zhang,Chang Chen,Hu Jun,Metropolitan Filmexport
38000000,Comedy,12312,en,Joe Somebody,5.257009,2001-12-21,0,99.0,Joe Somebody,5.5,40,John Pasquin,Kenneth Atchity,Tim Allen,Julie Bowen,Regency Enterprises
7000000,Drama,12400,en,Redbelt,5.091253,2008-04-07,0,99.0,Redbelt,6.4,76,David Mamet,,Chiwetel Ejiofor,Tim Allen,Sony Pictures Classics
14000000,Thriller|Mystery|Adventure,12403,en,A Perfect Getaway,20.792603,2009-06-08,22852638,98.0,A Perfect Getaway,6.2,351,David Twohy,Ken Halsband,Milla Jovovich,Timothy Olyphant,Davis Entertainment
25000000,Comedy|Drama|Romance,12404,en,Me and Orson Welles,3.593165,2009-11-25,2336172,114.0,Me and Orson Welles,6.6,49,Richard Linklater,Ann Carli,Zac Efron,Claire Danes,Isle of Man Film
15000000,Drama|Romance,12405,en,Slumdog Millionaire,59.258969,2008-05-12,377910544,120.0,Slumdog Millionaire,7.6,2827,Danny Boyle,Christian Colson,Dev Patel,Freida Pinto,Fox Searchlight Pictures
0,Drama,12410,en,Good,2.397987,2008-12-11,0,96.0,Good,6.3,29,Vicente Amorim,,Viggo Mortensen,Jason Isaacs,
45000000,Drama|War,12412,en,Miracle at St. Anna,11.387408,2008-09-15,9323833,160.0,Miracle at St. Anna,6.3,90,Spike Lee,Roberto Cicutto,Derek Luke,Michael Ealy,Rai Cinema
41677699,Animation|Family,12429,ja,崖の上のポニョ,39.58676,2008-07-19,187479518,100.0,Ponyo,7.5,926,Hayao Miyazaki,Toshio Suzuki,Yuria Nara,Hiroki Doi,Studio Ghibli
35000000,Fantasy|Action|Adventure|Science Fiction|Thriller,12437,en,Underworld: Rise of the Lycans,51.927471,2009-01-22,91353501,92.0,Underworld: Rise of the Lycans,6.2,1428,Patrick Tatopoulos,Gary Lucchesi,Bill Nighy,Michael Sheen,Lakeshore Entertainment
9000000,Comedy|Drama,12454,en,All or Nothing,2.872281,2002-05-17,0,128.0,All or Nothing,7.0,33,Mike Leigh,Simon Channing Williams,James Corden,Timothy Spall,Les Films Alain Sarde
12000000,Comedy,12479,en,Breakfast of Champions,2.695896,1999-02-13,0,110.0,Breakfast of Champions,5.2,28,Alan Rudolph,David Blocker,Bruce Willis,Albert Finney,Hollywood Pictures
5000000,Action|Adventure|Horror|Thriller,12484,en,The Forsaken,2.739307,2001-04-27,0,90.0,The Forsaken,4.9,47,J.S. Cardone,Carol Kottenbrook,Kerr Smith,Brendan Fehr,Screen Gems
0,Comedy|Documentary,12486,en,Farce of the Penguins,1.963219,2006-12-01,0,80.0,Farce of the Penguins,3.2,13,Bob Saget,Bob Saget,Samuel L. Jackson,Jim Belushi,FOTP Productions
1000000,Drama,12498,en,Sling Blade,14.805264,1996-08-30,24475416,135.0,Sling Blade,7.4,231,Billy Bob Thornton,Brandon Rosser,Billy Bob Thornton,Dwight Yoakam,Miramax Films
0,Drama,12506,en,Cry Freedom,3.735723,1987-11-05,0,157.0,Cry Freedom,6.9,51,Richard Attenborough,Richard Attenborough,Denzel Washington,Kevin Kline,Universal Pictures
57000000,Music|Drama|Comedy,12508,en,Rock Star,11.60815,2001-09-04,16991902,105.0,Rock Star,6.0,190,Stephen Herek,Robert Lawrence,Mark Wahlberg,Jennifer Aniston,Bel Air Entertainment
0,Drama|Romance,12509,en,Pollock,8.483531,2000-09-06,0,122.0,Pollock,6.6,91,Ed Harris,James Francis Trezza,Ed Harris,Marcia Gay Harden,Fred Berner Films
3400000,Comedy|Music,12535,en,High Anxiety,5.690619,1977-12-25,31063038,94.0,High Anxiety,6.5,84,Mel Brooks,Mel Brooks,Mel Brooks,Madeline Kahn,Twentieth Century Fox Film Corporation
0,Comedy|Drama,12555,cs,Obsluhoval jsem anglického krále,2.387463,2006-12-19,0,120.0,I Served the King of England,7.0,22,Jiří Menzel,Rudolf Biermann,Ivan Barnev,Oldřich Kaiser,
8000000,Comedy,12569,en,Extract,14.652342,2009-09-03,10848783,92.0,Extract,5.7,192,Mike Judge,John Altschuler,Jason Bateman,Mila Kunis,Miramax Films
7000000,Comedy|Drama,12573,en,A Serious Man,23.612409,2009-10-02,31430334,105.0,A Serious Man,6.6,483,Ethan Coen,Ethan Coen,Michael Stuhlbarg,Richard Kind,Mike Zoss Productions
0,Drama|Romance,12586,en,Bella,1.814802,2006-09-09,0,91.0,Bella,6.7,37,Alejandro Monteverde,Jason Jones,Tammy Blanchard,Angélica Aragón,Mpower Pictures
25000000,Action|Adventure|Animation|Comedy|Family|Fantasy|Science Fiction,12589,en,Jimmy Neutron: Boy Genius,12.739721,2001-12-21,80936232,83.0,Jimmy Neutron: Boy Genius,5.6,231,John A. Davis,Albie Hecht,Debi Derryberry,Megan Cavanagh,Nickelodeon Movies
33000000,Comedy|Drama,12596,en,Pushing Tin,9.060642,1999-04-23,0,124.0,Pushing Tin,5.7,116,Mike Newell,Art Linson,John Cusack,Billy Bob Thornton,Regency Enterprises
0,Mystery|Horror|History,12602,de,Die Schlangengrube und das Pendel,1.296784,1967-10-05,0,85.0,The Torture Chamber of Dr. Sadism,6.3,12,Harald Reinl,,Lex Barker,Christopher Lee,Constantin Film Produktion
75000000,Adventure|Animation|Action|Comedy|Family,12610,en,Osmosis Jones,10.54544,2001-08-07,13596911,95.0,Osmosis Jones,5.9,228,Peter Farrelly,Dennis Edwards,Chris Rock,Laurence Fishburne,Conundrum Entertainment
0,Thriller|Drama|Crime,12612,en,Freeze Frame,4.922397,2004-05-01,0,99.0,Freeze Frame,6.9,18,John Simpson,Michael Casey,Lee Evans,Sean McGinley,
64000000,Drama|Romance,12618,en,Random Hearts,4.137237,1999-10-08,74608570,133.0,Random Hearts,5.3,63,Sydney Pollack,Marykay Powell,Harrison Ford,Kristin Scott Thomas,Columbia Pictures
25000000,Romance|Comedy,12620,en,The House Bunny,25.838073,2008-08-22,70442940,97.0,The House Bunny,5.6,529,Fred Wolf,Jack Giarraputo,Anna Faris,Emma Stone,Columbia Pictures
0,Comedy|Music,12621,en,Hamlet 2,5.293363,2008-01-21,0,92.0,Hamlet 2,6.1,56,Andrew Fleming,Leonid Rozhetskin,Steve Coogan,Catherine Keener,
50000000,Comedy|Crime,12634,en,The Big Bounce,6.397388,2004-01-30,6808550,88.0,The Big Bounce,5.0,76,George Armitage,George Armitage,Owen Wilson,Morgan Freeman,Shangri-La Entertainment
0,Drama|Music|Romance,12637,en,"New York, New York",3.876242,1977-06-21,0,155.0,"New York, New York",6.1,67,Martin Scorsese,Robert Chartoff,Liza Minnelli,Robert De Niro,United Artists
16000000,Romance|Comedy,12657,en,Soul Plane,9.400404,2004-05-28,14822346,86.0,Soul Plane,4.7,108,Jessy Terrero,David Rubin,Tom Arnold,Kevin Hart,Metro-Goldwyn-Mayer (MGM)
23000000,Comedy|Romance,12658,en,Someone Like You...,7.901891,2001-03-30,0,97.0,Someone Like You...,6.0,118,Tony Goldwyn,Lynda Obst,Ashley Judd,Greg Kinnear,Fox 2000 Pictures
20000000,Drama|Western|Crime,12690,en,Appaloosa,16.074397,2008-09-12,20211394,115.0,Appaloosa,6.3,299,Ed Harris,Ginger Sledge,Viggo Mortensen,Ed Harris,New Line Cinema
10000000,Drama,12703,en,The Brown Bunny,3.412162,2004-08-27,0,93.0,The Brown Bunny,5.5,62,Vincent Gallo,Vincent Gallo,Vincent Gallo,Chloë Sevigny,Wild Bunch
55000000,Action|Adventure|Comedy,12704,en,Ishtar,2.410546,1987-05-15,14375181,107.0,Ishtar,4.2,28,Elaine May,Warren Beatty,Warren Beatty,Dustin Hoffman,Columbia Pictures
30000000,Music,12763,en,Take the Lead,8.999675,2006-03-17,34742066,108.0,Take the Lead,6.6,162,Liz Friedlander,Michelle Grace,Antonio Banderas,Rob Brown,New Line Cinema
0,Action|Comedy|Drama,12770,en,Stealing Harvard,7.321181,2002-09-13,0,85.0,Stealing Harvard,4.4,46,Bruce McCulloch,Susan Cavan,Jason Lee,Tom Green,Columbia Pictures
29000000,Comedy|Romance,12771,en,Serving Sara,8.93941,2002-08-20,16930185,100.0,Serving Sara,5.0,85,Reginald Hudlin,Dan Halsted,Matthew Perry,Elizabeth Hurley,Paramount Pictures
10000000,Comedy|Romance,12779,en,Swept Away,4.570043,2002-10-11,598645,89.0,Swept Away,4.8,50,Guy Ritchie,Matthew Vaughn,Madonna,Adriano Giannini,Screen Gems
0,Drama|History|Romance,12783,en,The Duchess,18.591657,2008-09-05,0,110.0,The Duchess,6.7,396,Saul Dibb,Gabrielle Tana,Keira Knightley,Ralph Fiennes,BIM Distribuzione
0,Comedy|Fantasy|Romance,12797,en,Ghost Town,17.98817,2008-09-19,0,102.0,Ghost Town,6.4,286,David Koepp,Joseph E. Iberti,Ricky Gervais,Greg Kinnear,DreamWorks SKG
20000000,Family|Animation,12819,en,Alpha and Omega,12.300789,2010-09-17,39300000,88.0,Alpha and Omega,5.3,124,Anthony Bell,,Hayden Panettiere,Justin Long,Lions Gate Family Entertainment
11000000,Adventure,12837,en,The Secret Life of Bees,7.645979,2008-09-17,38105395,114.0,The Secret Life of Bees,7.4,158,Gina Prince-Bythewood,Joe Pichirallo,Dakota Fanning,Queen Latifah,Fox Searchlight Pictures
0,Drama,12838,fr,Chacun sa nuit,4.665026,2006-07-21,0,95.0,One to Another,5.8,12,Pascal Arnold,,Lizzie Brocheré,Arthur Dupont,Région Provence Côte d'Azur
0,Drama|Thriller|Crime,12877,en,Dead Man's Shoes,12.818441,2004-09-29,0,90.0,Dead Man's Shoes,7.2,151,Shane Meadows,Mark Herbert,Paddy Considine,Gary Stretch,EM Media
2000000,Documentary,12901,en,No End in Sight,2.283796,2007-07-27,1431623,102.0,No End in Sight,7.2,23,Charles Ferguson,,Campbell Scott,Gerald Burke,
0,Drama|Family,12920,en,Dreamer: Inspired By a True Story,6.048743,2005-09-10,0,106.0,Dreamer: Inspired By a True Story,6.3,67,John Gatins,,Kurt Russell,Dakota Fanning,DreamWorks SKG
7000000,Adventure|Science Fiction,13001,en,Stargate: The Ark of Truth,8.591387,2008-03-11,8900000,97.0,Stargate: The Ark of Truth,6.9,140,Robert C. Cooper,Allison Volk,Ben Browder,Amanda Tapping,Metro-Goldwyn-Mayer (MGM)
7,Thriller|Action|Horror|Science Fiction|Crime,13006,en,Split Second,4.857028,1992-05-01,5,90.0,Split Second,5.7,63,Tony Maylam,Laura Gregory,Rutger Hauer,Kim Cattrall,Entertainment
0,Comedy|Documentary,13007,en,Religulous,9.774126,2008-10-01,0,101.0,Religulous,7.2,197,Larry Charles,,Bill Maher,Jose Luis De Jesus Miranda,Lions Gate Films
2000000,Horror|Action|Science Fiction,13025,en,Diary of the Dead,15.351412,2007-09-08,5364858,95.0,Diary of the Dead,5.4,190,George A. Romero,,Michelle Morgan,Joshua Close,Artfire Films
80000000,Mystery|Thriller|Action,13027,en,Eagle Eye,46.887983,2008-09-25,178066569,118.0,Eagle Eye,6.3,1018,D.J. Caruso,Patrick Crowley,Shia LaBeouf,Michelle Monaghan,DreamWorks SKG
35000000,Action,13051,en,Max Payne,25.903237,2008-10-15,85416905,100.0,Max Payne,5.2,613,John Moore,Julie Yorn,Mark Wahlberg,Mila Kunis,Dune Entertainment
150000000,Animation|Family|Adventure|Comedy,13053,en,Bolt,41.845878,2008-11-21,309979994,98.0,Bolt,6.3,1750,Byron Howard,Clark Spencer,John Travolta,Miley Cyrus,Walt Disney Animation Studios
20500000,Action|Crime,13056,en,Punisher: War Zone,17.112498,2008-12-05,10089373,102.0,Punisher: War Zone,5.6,294,Lexi Alexander,Gale Anne Hurd,Ray Stevenson,Dominic West,Lionsgate
